Coding System,Codes,구분,병명,고려사항 구분,응급등급,고려사항 상세,비고
NACRS,303,비뇨기계 / 남성생식계,생식기의 분비물 / 피부병변,활력징후 1차 고려사항,4,열 (건강해 보임),
NACRS,303,비뇨기계 / 남성생식계,생식기의 분비물 / 피부병변,그 밖의 1차 고려사항,3,급성 말초성 중증 통증 (8-10),
NACRS,303,비뇨기계 / 남성생식계,생식기의 분비물 / 피부병변,그 밖의 1차 고려사항,4,급성 말초성 중등도 통증 (4-7),
NACRS,303,비뇨기계 / 남성생식계,생식기의 분비물 / 피부병변,그 밖의 1차 고려사항,4,만성 말초성 중증 통증 (8-10),
NACRS,303,비뇨기계 / 남성생식계,생식기의 분비물 / 피부병변,그 밖의 1차 고려사항,5,급성 말초성 경증 통증 (<4),
NACRS,303,비뇨기계 / 남성생식계,생식기의 분비물 / 피부병변,그 밖의 1차 고려사항,5,만성 말초성 통증 (<8),
NACRS,303,비뇨기계 / 남성생식계,생식기의 분비물 / 피부병변,증상별 2차 고려사항,3,"활력징후, 말초성 통증, 만성",
NACRS,303,비뇨기계 / 남성생식계,생식기의 분비물 / 피부병변,증상별 2차 고려사항,4,"활력징후, 말초성 통증, 만성",
NACRS,303,비뇨기계 / 남성생식계,생식기의 분비물 / 피부병변,증상별 2차 고려사항,5,생식기의 분비물 / 피부병변,
NACRS,304,비뇨기계 / 남성생식계,음경 부종,활력징후 1차 고려사항,2,중등도 호흡곤란,
NACRS,304,비뇨기계 / 남성생식계,음경 부종,활력징후 1차 고려사항,2,혈역학적 장애,
NACRS,304,비뇨기계 / 남성생식계,음경 부종,활력징후 1차 고려사항,2,"의식변화 (V/P, GCS 9-13)",
NACRS,304,비뇨기계 / 남성생식계,음경 부종,활력징후 1차 고려사항,2,"열, 면역저하 상태",
NACRS,304,비뇨기계 / 남성생식계,음경 부종,활력징후 1차 고려사항,2,패혈증 의증 (3개 이상의 SIRS 기준 만족),
NACRS,304,비뇨기계 / 남성생식계,음경 부종,활력징후 1차 고려사항,3,경증 호흡곤란,
NACRS,304,비뇨기계 / 남성생식계,음경 부종,활력징후 1차 고려사항,3,비정상 맥박수지만 혈역학적으로 안정,
NACRS,304,비뇨기계 / 남성생식계,음경 부종,활력징후 1차 고려사항,3,전신염증반응증후군 (열을 포함한 2개의 SIRS 기준 만족),
NACRS,304,비뇨기계 / 남성생식계,음경 부종,활력징후 1차 고려사항,3,열 (아파 보임),
NACRS,304,비뇨기계 / 남성생식계,음경 부종,활력징후 1차 고려사항,4,열 (건강해 보임),
NACRS,304,비뇨기계 / 남성생식계,음경 부종,그 밖의 1차 고려사항,3,급성 말초성 중증 통증 (8-10),
NACRS,304,비뇨기계 / 남성생식계,음경 부종,그 밖의 1차 고려사항,4,급성 말초성 중등도 통증 (4-7),
NACRS,304,비뇨기계 / 남성생식계,음경 부종,그 밖의 1차 고려사항,4,만성 말초성 중증 통증 (8-10),
NACRS,304,비뇨기계 / 남성생식계,음경 부종,그 밖의 1차 고려사항,5,급성 말초성 경증 통증 (<4),
NACRS,304,비뇨기계 / 남성생식계,음경 부종,그 밖의 1차 고려사항,5,만성 말초성 통증 (<8),
NACRS,304,비뇨기계 / 남성생식계,음경 부종,증상별 2차 고려사항,2,지속발기증,
NACRS,304,비뇨기계 / 남성생식계,음경 부종,증상별 2차 고려사항,2,"감돈포경(안으로 말린 음경꺼풀, 정복되지 않음)",
NACRS,304,비뇨기계 / 남성생식계,음경 부종,증상별 2차 고려사항,2,활력징후,
NACRS,304,비뇨기계 / 남성생식계,음경 부종,증상별 2차 고려사항,3,"활력징후, 말초성 통증",
NACRS,304,비뇨기계 / 남성생식계,음경 부종,증상별 2차 고려사항,4,"활력징후, 말초성 통증, 만성",
NACRS,304,비뇨기계 / 남성생식계,음경 부종,증상별 2차 고려사항,5,"음경 부종, 경증 또는 만성 통증",
NACRS,305,비뇨기계 / 남성생식계,고환 통증 / 부종,활력징후 1차 고려사항,2,중등도 호흡곤란,
NACRS,305,비뇨기계 / 남성생식계,고환 통증 / 부종,활력징후 1차 고려사항,2,혈역학적 장애,
NACRS,305,비뇨기계 / 남성생식계,고환 통증 / 부종,활력징후 1차 고려사항,2,"의식변화 (V/P, GCS 9-13)",
NACRS,305,비뇨기계 / 남성생식계,고환 통증 / 부종,활력징후 1차 고려사항,2,"열, 면역저하 상태",
NACRS,305,비뇨기계 / 남성생식계,고환 통증 / 부종,활력징후 1차 고려사항,2,패혈증 의증 (3개 이상의 SIRS 기준 만족),
NACRS,305,비뇨기계 / 남성생식계,고환 통증 / 부종,활력징후 1차 고려사항,3,경증 호흡곤란,
NACRS,305,비뇨기계 / 남성생식계,고환 통증 / 부종,활력징후 1차 고려사항,3,비정상 맥박수지만 혈역학적으로 안정,
NACRS,305,비뇨기계 / 남성생식계,고환 통증 / 부종,활력징후 1차 고려사항,3,전신염증반응증후군 (열을 포함한 2개의 SIRS 기준 만족),
NACRS,305,비뇨기계 / 남성생식계,고환 통증 / 부종,활력징후 1차 고려사항,3,열 (아파 보임),
NACRS,305,비뇨기계 / 남성생식계,고환 통증 / 부종,활력징후 1차 고려사항,4,열 (건강해 보임),
NACRS,305,비뇨기계 / 남성생식계,고환 통증 / 부종,그 밖의 1차 고려사항,2,급성 중심성 중증 통증 (8-10),
NACRS,305,비뇨기계 / 남성생식계,고환 통증 / 부종,그 밖의 1차 고려사항,3,급성 중심성 중등도 통증 (4-7),
NACRS,305,비뇨기계 / 남성생식계,고환 통증 / 부종,그 밖의 1차 고려사항,3,만성 중심성 중증 통증 (8-10),
NACRS,305,비뇨기계 / 남성생식계,고환 통증 / 부종,그 밖의 1차 고려사항,4,급성 중심성 경증 통증 (<4),
NACRS,305,비뇨기계 / 남성생식계,고환 통증 / 부종,그 밖의 1차 고려사항,4,만성 중심성 중등도 통증 (4-7),
NACRS,305,비뇨기계 / 남성생식계,고환 통증 / 부종,그 밖의 1차 고려사항,5,만성 중심성 경증 통증 (<4),
NACRS,305,비뇨기계 / 남성생식계,고환 통증 / 부종,증상별 2차 고려사항,2,"활력징후, 중심성 통증",
NACRS,305,비뇨기계 / 남성생식계,고환 통증 / 부종,증상별 2차 고려사항,3,"활력징후, 중심성 통증, 만성",
NACRS,305,비뇨기계 / 남성생식계,고환 통증 / 부종,증상별 2차 고려사항,4,"활력징후, 중심성 통증, 만성",
NACRS,305,비뇨기계 / 남성생식계,고환 통증 / 부종,증상별 2차 고려사항,5,고환 통증 / 부종,
NACRS,306,비뇨기계 / 남성생식계,소변배출장애,활력징후 1차 고려사항,2,"열, 면역저하 상태",
NACRS,306,비뇨기계 / 남성생식계,소변배출장애,활력징후 1차 고려사항,2,패혈증 의증 (3개 이상의 SIRS 기준 만족),
NACRS,306,비뇨기계 / 남성생식계,소변배출장애,활력징후 1차 고려사항,3,전신염증반응증후군 (열을 포함한 2개의 SIRS 기준 만족),
NACRS,306,비뇨기계 / 남성생식계,소변배출장애,활력징후 1차 고려사항,3,열 (아파 보임),
NACRS,306,비뇨기계 / 남성생식계,소변배출장애,활력징후 1차 고려사항,4,열 (건강해 보임),
NACRS,306,비뇨기계 / 남성생식계,소변배출장애,그 밖의 1차 고려사항,2,급성 중심성 중증 통증 (8-10),
NACRS,306,비뇨기계 / 남성생식계,소변배출장애,그 밖의 1차 고려사항,3,급성 중심성 중등도 통증 (4-7),
NACRS,306,비뇨기계 / 남성생식계,소변배출장애,그 밖의 1차 고려사항,3,만성 중심성 중증 통증 (8-10),
NACRS,306,비뇨기계 / 남성생식계,소변배출장애,그 밖의 1차 고려사항,4,급성 중심성 경증 통증 (<4),
NACRS,306,비뇨기계 / 남성생식계,소변배출장애,그 밖의 1차 고려사항,4,만성 중심성 중등도 통증 (4-7),
NACRS,306,비뇨기계 / 남성생식계,소변배출장애,그 밖의 1차 고려사항,5,만성 중심성 경증 통증 (<4),
NACRS,306,비뇨기계 / 남성생식계,소변배출장애,증상별 2차 고려사항,2,"활력징후, 중심성 통증",환자 상태가 불안정할 때는 다른 선택할만한 주증상이 있는지 확인한다.
NACRS,306,비뇨기계 / 남성생식계,소변배출장애,증상별 2차 고려사항,3,"활력징후, 중심성 통증, 만성",
NACRS,306,비뇨기계 / 남성생식계,소변배출장애,증상별 2차 고려사항,4,소변배출장애,
NACRS,307,비뇨기계 / 남성생식계,요로감염 증상,활력징후 1차 고려사항,2,중등도 호흡곤란,
NACRS,307,비뇨기계 / 남성생식계,요로감염 증상,활력징후 1차 고려사항,2,혈역학적 장애,
NACRS,307,비뇨기계 / 남성생식계,요로감염 증상,활력징후 1차 고려사항,2,"의식변화 (V/P, GCS 9-13)",
NACRS,307,비뇨기계 / 남성생식계,요로감염 증상,활력징후 1차 고려사항,2,"열, 면역저하 상태",
NACRS,307,비뇨기계 / 남성생식계,요로감염 증상,활력징후 1차 고려사항,2,패혈증 의증 (3개 이상의 SIRS 기준 만족),
NACRS,307,비뇨기계 / 남성생식계,요로감염 증상,활력징후 1차 고려사항,3,경증 호흡곤란,
NACRS,307,비뇨기계 / 남성생식계,요로감염 증상,활력징후 1차 고려사항,3,비정상 맥박수지만 혈역학적으로 안정,
NACRS,307,비뇨기계 / 남성생식계,요로감염 증상,활력징후 1차 고려사항,3,전신염증반응증후군 (열을 포함한 2개의 SIRS 기준 만족),
NACRS,307,비뇨기계 / 남성생식계,요로감염 증상,활력징후 1차 고려사항,3,열 (아파 보임),
NACRS,307,비뇨기계 / 남성생식계,요로감염 증상,활력징후 1차 고려사항,4,열 (건강해 보임),
NACRS,307,비뇨기계 / 남성생식계,요로감염 증상,그 밖의 1차 고려사항,2,급성 중심성 중증 통증 (8-10),
NACRS,307,비뇨기계 / 남성생식계,요로감염 증상,그 밖의 1차 고려사항,3,급성 중심성 중등도 통증 (4-7),
NACRS,307,비뇨기계 / 남성생식계,요로감염 증상,그 밖의 1차 고려사항,3,급성 말초성 중증 통증 (8-10),
NACRS,307,비뇨기계 / 남성생식계,요로감염 증상,그 밖의 1차 고려사항,3,만성 중심성 중증 통증 (8-10),
NACRS,307,비뇨기계 / 남성생식계,요로감염 증상,그 밖의 1차 고려사항,4,급성 중심성 경증 통증 (<4),
NACRS,307,비뇨기계 / 남성생식계,요로감염 증상,그 밖의 1차 고려사항,4,급성 말초성 중등도 통증 (4-7),
NACRS,307,비뇨기계 / 남성생식계,요로감염 증상,그 밖의 1차 고려사항,4,만성 중심성 중등도 통증 (4-7),
NACRS,307,비뇨기계 / 남성생식계,요로감염 증상,그 밖의 1차 고려사항,5,만성 중심성 경증 통증 (<4),
NACRS,307,비뇨기계 / 남성생식계,요로감염 증상,그 밖의 1차 고려사항,5,급성 말초성 경증 통증 (<4),
NACRS,307,비뇨기계 / 남성생식계,요로감염 증상,증상별 2차 고려사항,2,"활력징후, 중심성 통증",
NACRS,307,비뇨기계 / 남성생식계,요로감염 증상,증상별 2차 고려사항,3,"활력징후, 중심성 통증, 말초성 통증, 만성","만약 통증의 원인이 방광부터 그 위쪽의 비뇨기계로 의심되면 중심성 통증으로, 요도와 그 아래쪽으로 의심되면 말초성 통증으로 분류한다."
NACRS,307,비뇨기계 / 남성생식계,요로감염 증상,증상별 2차 고려사항,4,"활력징후, 중심성 통증, 말초성 통증, 만성","만약 통증의 원인이 방광부터 그 위쪽의 비뇨기계로 의심되면 중심성 통증으로, 요도와 그 아래쪽으로 의심되면 말초성 통증으로 분류한다."
NACRS,307,비뇨기계 / 남성생식계,요로감염 증상,증상별 2차 고려사항,5,"만성, 경증 요로감염 증상호소 / 증상",
NACRS,308,비뇨기계 / 남성생식계,핍뇨증,활력징후 1차 고려사항,1,중증 호흡곤란,
NACRS,308,비뇨기계 / 남성생식계,핍뇨증,활력징후 1차 고려사항,1,쇼크,
NACRS,308,비뇨기계 / 남성생식계,핍뇨증,활력징후 1차 고려사항,1,"무의식 (U, GCS 3-8)",
NACRS,308,비뇨기계 / 남성생식계,핍뇨증,활력징후 1차 고려사항,2,중등도 호흡곤란,
NACRS,308,비뇨기계 / 남성생식계,핍뇨증,활력징후 1차 고려사항,2,혈역학적 장애,
NACRS,308,비뇨기계 / 남성생식계,핍뇨증,활력징후 1차 고려사항,2,"의식변화 (V/P, GCS 9-13)",
NACRS,308,비뇨기계 / 남성생식계,핍뇨증,활력징후 1차 고려사항,2,"열, 면역저하 상태",
NACRS,308,비뇨기계 / 남성생식계,핍뇨증,활력징후 1차 고려사항,2,패혈증 의증 (3개 이상의 SIRS 기준 만족),
NACRS,308,비뇨기계 / 남성생식계,핍뇨증,활력징후 1차 고려사항,3,경증 호흡곤란,
NACRS,308,비뇨기계 / 남성생식계,핍뇨증,활력징후 1차 고려사항,3,비정상 맥박수지만 혈역학적으로 안정,
NACRS,308,비뇨기계 / 남성생식계,핍뇨증,활력징후 1차 고려사항,3,전신염증반응증후군 (열을 포함한 2개의 SIRS 기준 만족),
NACRS,308,비뇨기계 / 남성생식계,핍뇨증,활력징후 1차 고려사항,3,열 (아파 보임),
NACRS,308,비뇨기계 / 남성생식계,핍뇨증,활력징후 1차 고려사항,4,열 (건강해 보임),
NACRS,308,비뇨기계 / 남성생식계,핍뇨증,그 밖의 1차 고려사항,2,급성 중심성 중증 통증 (8-10),
NACRS,308,비뇨기계 / 남성생식계,핍뇨증,그 밖의 1차 고려사항,3,급성 중심성 중등도 통증 (4-7),
NACRS,308,비뇨기계 / 남성생식계,핍뇨증,그 밖의 1차 고려사항,4,급성 중심성 경증 통증 (<4),
NACRS,308,비뇨기계 / 남성생식계,핍뇨증,증상별 2차 고려사항,1,활력징후,
NACRS,308,비뇨기계 / 남성생식계,핍뇨증,증상별 2차 고려사항,2,"활력징후, 중심성 통증",
NACRS,308,비뇨기계 / 남성생식계,핍뇨증,증상별 2차 고려사항,3,"활력징후, 중심성 통증 ",
NACRS,308,비뇨기계 / 남성생식계,핍뇨증,증상별 2차 고려사항,4,핍뇨증 ,
NACRS,309,비뇨기계 / 남성생식계,다뇨증,활력징후 1차 고려사항,1,중증 호흡곤란,
NACRS,309,비뇨기계 / 남성생식계,다뇨증,활력징후 1차 고려사항,1,쇼크,
NACRS,309,비뇨기계 / 남성생식계,다뇨증,활력징후 1차 고려사항,1,"무의식 (U, GCS 3-8)",
NACRS,309,비뇨기계 / 남성생식계,다뇨증,활력징후 1차 고려사항,2,중등도 호흡곤란,
NACRS,309,비뇨기계 / 남성생식계,다뇨증,활력징후 1차 고려사항,2,혈역학적 장애,
NACRS,309,비뇨기계 / 남성생식계,다뇨증,활력징후 1차 고려사항,2,"의식변화 (V/P, GCS 9-13)",
NACRS,309,비뇨기계 / 남성생식계,다뇨증,활력징후 1차 고려사항,2,"열, 면역저하 상태",
NACRS,309,비뇨기계 / 남성생식계,다뇨증,활력징후 1차 고려사항,2,패혈증 의증 (3개 이상의 SIRS 기준 만족),
NACRS,309,비뇨기계 / 남성생식계,다뇨증,활력징후 1차 고려사항,3,경증 호흡곤란,
NACRS,309,비뇨기계 / 남성생식계,다뇨증,활력징후 1차 고려사항,3,비정상 맥박수지만 혈역학적으로 안정,
NACRS,309,비뇨기계 / 남성생식계,다뇨증,활력징후 1차 고려사항,3,전신염증반응증후군 (열을 포함한 2개의 SIRS 기준 만족),
NACRS,309,비뇨기계 / 남성생식계,다뇨증,활력징후 1차 고려사항,3,열 (아파 보임),
NACRS,309,비뇨기계 / 남성생식계,다뇨증,활력징후 1차 고려사항,4,열 (건강해 보임),
NACRS,309,비뇨기계 / 남성생식계,다뇨증,그 밖의 1차 고려사항,2,급성 중심성 중증 통증 (8-10),
NACRS,309,비뇨기계 / 남성생식계,다뇨증,그 밖의 1차 고려사항,3,급성 중심성 중등도 통증 (4-7),
NACRS,309,비뇨기계 / 남성생식계,다뇨증,그 밖의 1차 고려사항,4,급성 중심성 경증 통증 (<4),
NACRS,309,비뇨기계 / 남성생식계,다뇨증,증상별 2차 고려사항,1,활력징후,
NACRS,309,비뇨기계 / 남성생식계,다뇨증,증상별 2차 고려사항,2,"활력징후, 중심성 통증",
NACRS,309,비뇨기계 / 남성생식계,다뇨증,증상별 2차 고려사항,3,"활력징후, 중심성 통증 ",
NACRS,309,비뇨기계 / 남성생식계,다뇨증,증상별 2차 고려사항,4,다뇨증 ,
NACRS,310,비뇨기계 / 남성생식계,생식기의 외상,활력징후 1차 고려사항,1,중증 호흡곤란,
NACRS,310,비뇨기계 / 남성생식계,생식기의 외상,활력징후 1차 고려사항,1,쇼크,
NACRS,310,비뇨기계 / 남성생식계,생식기의 외상,활력징후 1차 고려사항,1,"무의식 (U, GCS 3-8)",
NACRS,310,비뇨기계 / 남성생식계,생식기의 외상,활력징후 1차 고려사항,2,중등도 호흡곤란,
NACRS,310,비뇨기계 / 남성생식계,생식기의 외상,활력징후 1차 고려사항,2,혈역학적 장애,
NACRS,310,비뇨기계 / 남성생식계,생식기의 외상,활력징후 1차 고려사항,2,"의식변화 (V/P, GCS 9-13)",
